data;codvendedor;vendedor;codfornec;fornecedor;meta_valor;meta_positivacao
2026-02-01;7;Helena Martins Dias;457;PAÇOCA;171742.85;16
2026-02-01;7;Helena Martins Dias;456;BALA;93942.54;48
2026-02-01;7;Helena Martins Dias;450;PANINIS;70493.42;27
2026-02-01;7;Helena Martins Dias;642;QUEIJINHOS;264678.41;18
2026-02-01;7;Helena Martins Dias;681;LEITECONDENSADO;272824.26;22
2026-02-01;8;Igor Pereira Gomes;1;PANE;115808.66;50
2026-02-01;8;Igor Pereira Gomes;396;QUEIJO;69115.59;14
2026-02-01;8;Igor Pereira Gomes;540;IOG;273026.3;42
2026-02-01;8;Igor Pereira Gomes;449;BRINQUEDOS;207906.62;47
2026-02-01;8;Igor Pereira Gomes;406;NUMBERONE;194725.2;47
2026-02-01;8;Igor Pereira Gomes;467;BARRAS;103190.17;12
2026-02-01;8;Igor Pereira Gomes;457;PAÇOCA;187898.5;44
2026-02-01;8;Igor Pereira Gomes;456;BALA;273496.48;44
2026-02-01;8;Igor Pereira Gomes;450;PANINIS;168025.99;19
2026-02-01;8;Igor Pereira Gomes;642;QUEIJINHOS;141454.66;24
2026-02-01;8;Igor Pereira Gomes;681;LEITECONDENSADO;272859.39;47
2026-02-01;9;Julia Carvalho Ribeiro;1;PANE;233306.71;28
2026-02-01;9;Julia Carvalho Ribeiro;396;QUEIJO;83470.31;42
2026-02-01;9;Julia Carvalho Ribeiro;540;IOG;177603.0;35
2026-02-01;9;Julia Carvalho Ribeiro;449;BRINQUEDOS;140966.39;10
2026-02-01;9;Julia Carvalho Ribeiro;406;NUMBERONE;215669.62;49
2026-02-01;9;Julia Carvalho Ribeiro;467;BARRAS;221040.41;42
2026-02-01;9;Julia Carvalho Ribeiro;457;PAÇOCA;85092.67;20
2026-02-01;9;Julia Carvalho Ribeiro;456;BALA;94786.3;46
2026-02-01;9;Julia Carvalho Ribeiro;450;PANINIS;214853.33;19
2026-02-01;9;Julia Carvalho Ribeiro;642;QUEIJINHOS;233979.95;40
2026-02-01;9;Julia Carvalho Ribeiro;681;LEITECONDENSADO;284793.81;12
2026-02-01;10;Lucas Fernandes Teixeira;1;PANE;104704.78;41
2026-02-01;10;Lucas Fernandes Teixeira;396;QUEIJO;107937.48;26
2026-02-01;10;Lucas Fernandes Teixeira;540;IOG;142358.8;12
2026-02-01;10;Lucas Fernandes Teixeira;449;BRINQUEDOS;217146.4;43
2026-02-01;10;Lucas Fernandes Teixeira;406;NUMBERONE;276931.52;33
2026-02-01;10;Lucas Fernandes Teixeira;467;BARRAS;147023.28;39
2026-02-01;10;Lucas Fernandes Teixeira;457;PAÇOCA;270388.0;12
2026-02-01;10;Lucas Fernandes Teixeira;456;BALA;295147.45;30
2026-02-01;10;Lucas Fernandes Teixeira;450;PANINIS;75806.25;43
2026-02-01;10;Lucas Fernandes Teixeira;642;QUEIJINHOS;208391.75;27
2026-02-01;10;Lucas Fernandes Teixeira;681;LEITECONDENSADO;258718.07;26
2026-02-01;11;Mariana Campos Araujo;1;PANE;194657.86;46
2026-02-01;11;Mariana Campos Araujo;396;QUEIJO;93462.45;34
2026-02-01;11;Mariana Campos Araujo;540;IOG;141324.19;14
2026-02-01;11;Mariana Campos Araujo;449;BRINQUEDOS;179165.72;34
2026-02-01;11;Mariana Campos Araujo;406;NUMBERONE;293168.53;24
2026-02-01;11;Mariana Campos Araujo;467;BARRAS;179092.95;32
2026-02-01;11;Mariana Campos Araujo;457;PAÇOCA;254309.19;32
2026-02-01;11;Mariana Campos Araujo;456;BALA;171715.39;40
2026-02-01;11;Mariana Campos Araujo;450;PANINIS;271792.99;10
2026-02-01;11;Mariana Campos Araujo;642;QUEIJINHOS;175459.25;18
2026-02-01;11;Mariana Campos Araujo;681;LEITECONDENSADO;159974.68;24
2026-02-01;12;Nicolas Moreira Lopes;1;PANE;69272.06;27
2026-02-01;12;Nicolas Moreira Lopes;396;QUEIJO;102879.28;21
2026-02-01;12;Nicolas Moreira Lopes;540;IOG;89339.34;48
2026-02-01;12;Nicolas Moreira Lopes;449;BRINQUEDOS;229325.68;17
2026-02-01;12;Nicolas Moreira Lopes;406;NUMBERONE;215277.41;36
2026-02-01;12;Nicolas Moreira Lopes;467;BARRAS;252793.16;17
2026-02-01;12;Nicolas Moreira Lopes;457;PAÇOCA;170379.16;40
2026-02-01;12;Nicolas Moreira Lopes;456;BALA;169755.29;47
2026-02-01;12;Nicolas Moreira Lopes;450;PANINIS;90311.56;36
2026-02-01;12;Nicolas Moreira Lopes;642;QUEIJINHOS;55611.51;12
2026-02-01;12;Nicolas Moreira Lopes;681;LEITECONDENSADO;81971.28;47
2026-02-01;13;Patricia Azevedo Castro;1;PANE;90282.29;50
2026-02-01;13;Patricia Azevedo Castro;396;QUEIJO;178160.7;46
2026-02-01;13;Patricia Azevedo Castro;540;IOG;86716.28;20
2026-02-01;13;Patricia Azevedo Castro;449;BRINQUEDOS;114564.91;21
2026-02-01;13;Patricia Azevedo Castro;406;NUMBERONE;179160.17;35
2026-02-01;13;Patricia Azevedo Castro;467;BARRAS;199839.38;46
2026-02-01;13;Patricia Azevedo Castro;457;PAÇOCA;209405.68;28
2026-02-01;13;Patricia Azevedo Castro;456;BALA;286813.47;23
2026-02-01;13;Patricia Azevedo Castro;450;PANINIS;162300.84;40
2026-02-01;13;Patricia Azevedo Castro;642;QUEIJINHOS;266825.6;20
2026-02-01;13;Patricia Azevedo Castro;681;LEITECONDENSADO;104840.95;36
2026-02-01;14;Rafael Monteiro Cardoso;1;PANE;200209.68;47
2026-02-01;14;Rafael Monteiro Cardoso;396;QUEIJO;255113.3;21
2026-02-01;14;Rafael Monteiro Cardoso;540;IOG;205802.93;42
2026-02-01;14;Rafael Monteiro Cardoso;449;BRINQUEDOS;116130.17;31
2026-02-01;14;Rafael Monteiro Cardoso;406;NUMBERONE;280587.99;48
2026-02-01;14;Rafael Monteiro Cardoso;467;BARRAS;197649.0;24
2026-02-01;14;Rafael Monteiro Cardoso;457;PAÇOCA;144552.84;18
2026-02-01;14;Rafael Monteiro Cardoso;456;BALA;77142.53;22
2026-02-01;14;Rafael Monteiro Cardoso;450;PANINIS;180677.84;42
2026-02-01;14;Rafael Monteiro Cardoso;642;QUEIJINHOS;221091.96;19
2026-02-01;14;Rafael Monteiro Cardoso;681;LEITECONDENSADO;201377.75;21
2026-02-01;15;Sandra Vieira Nunes;1;PANE;168967.3;49
2026-02-01;15;Sandra Vieira Nunes;396;QUEIJO;199953.45;44
2026-02-01;15;Sandra Vieira Nunes;540;IOG;175832.3;17
2026-02-01;15;Sandra Vieira Nunes;449;BRINQUEDOS;73297.49;18
2026-02-01;15;Sandra Vieira Nunes;406;NUMBERONE;275496.19;44
2026-02-01;15;Sandra Vieira Nunes;467;BARRAS;256880.44;37
2026-02-01;15;Sandra Vieira Nunes;457;PAÇOCA;180511.06;33
2026-02-01;15;Sandra Vieira Nunes;456;BALA;268706.08;43
2026-02-01;15;Sandra Vieira Nunes;450;PANINIS;157239.07;40
2026-02-01;15;Sandra Vieira Nunes;642;QUEIJINHOS;247388.9;34
2026-02-01;15;Sandra Vieira Nunes;681;LEITECONDENSADO;137629.45;46
2026-02-01;16;Thiago Correia Pinto;1;PANE;74429.23;18
2026-02-01;16;Thiago Correia Pinto;396;QUEIJO;113629.51;24
2026-02-01;16;Thiago Correia Pinto;540;IOG;277521.34;15
2026-02-01;16;Thiago Correia Pinto;449;BRINQUEDOS;120816.67;44
2026-02-01;16;Thiago Correia Pinto;406;NUMBERONE;152161.68;22
2026-02-01;16;Thiago Correia Pinto;467;BARRAS;51367.36;10
2026-02-01;16;Thiago Correia Pinto;457;PAÇOCA;194496.79;17
2026-02-01;16;Thiago Correia Pinto;456;BALA;179940.46;34
2026-02-01;16;Thiago Correia Pinto;450;PANINIS;213636.53;30
2026-02-01;16;Thiago Correia Pinto;642;QUEIJINHOS;152211.27;16
2026-02-01;16;Thiago Correia Pinto;681;LEITECONDENSADO;88694.65;47
2026-02-01;17;Vanessa Barbosa Melo;1;PANE;113408.18;44
2026-02-01;17;Vanessa Barbosa Melo;396;QUEIJO;155890.39;33
2026-02-01;17;Vanessa Barbosa Melo;540;IOG;202970.17;35
2026-02-01;17;Vanessa Barbosa Melo;449;BRINQUEDOS;238742.98;36
2026-02-01;17;Vanessa Barbosa Melo;406;NUMBERONE;188026.24;45
2026-02-01;17;Vanessa Barbosa Melo;467;BARRAS;170616.94;33
2026-02-01;17;Vanessa Barbosa Melo;457;PAÇOCA;189773.46;40
2026-02-01;17;Vanessa Barbosa Melo;456;BALA;113444.41;29
2026-02-01;17;Vanessa Barbosa Melo;450;PANINIS;194412.79;35
2026-02-01;17;Vanessa Barbosa Melo;642;QUEIJINHOS;233945.61;17
2026-02-01;17;Vanessa Barbosa Melo;681;LEITECONDENSADO;236953.55;38
2026-02-01;18;William Santos Cruz;1;PANE;245777.32;20
2026-02-01;18;William Santos Cruz;396;QUEIJO;75069.65;42
2026-02-01;18;William Santos Cruz;540;IOG;150140.23;31
2026-02-01;18;William Santos Cruz;449;BRINQUEDOS;250213.43;49
2026-02-01;18;William Santos Cruz;406;NUMBERONE;224264.35;13
2026-02-01;18;William Santos Cruz;467;BARRAS;90184.5;50
2026-02-01;18;William Santos Cruz;457;PAÇOCA;51322.66;15
2026-02-01;18;William Santos Cruz;456;BALA;255813.87;40
2026-02-01;18;William Santos Cruz;450;PANINIS;281465.45;37
2026-02-01;18;William Santos Cruz;642;QUEIJINHOS;72035.17;26
2026-02-01;18;William Santos Cruz;681;LEITECONDENSADO;105442.56;15
2026-02-01;19;Yara Oliveira Campos;1;PANE;202257.22;34
2026-02-01;19;Yara Oliveira Campos;396;QUEIJO;282671.25;35
2026-02-01;19;Yara Oliveira Campos;540;IOG;203491.4;43
2026-02-01;19;Yara Oliveira Campos;449;BRINQUEDOS;121617.31;48
2026-02-01;19;Yara Oliveira Campos;406;NUMBERONE;64365.76;21
2026-02-01;19;Yara Oliveira Campos;467;BARRAS;210072.83;38
2026-02-01;19;Yara Oliveira Campos;457;PAÇOCA;52677.6;43
2026-02-01;19;Yara Oliveira Campos;456;BALA;121501.63;12
2026-02-01;19;Yara Oliveira Campos;450;PANINIS;245989.86;42
2026-02-01;19;Yara Oliveira Campos;642;QUEIJINHOS;178953.41;24
2026-02-01;19;Yara Oliveira Campos;681;LEITECONDENSADO;203797.5;12
2026-02-01;20;Bruno Costa Andrade;1;PANE;139935.0;10
2026-02-01;20;Bruno Costa Andrade;396;QUEIJO;293911.48;15
2026-02-01;20;Bruno Costa Andrade;540;IOG;299204.29;35
2026-02-01;20;Bruno Costa Andrade;449;BRINQUEDOS;138281.92;35
2026-02-01;20;Bruno Costa Andrade;406;NUMBERONE;151362.74;22
2026-02-01;20;Bruno Costa Andrade;467;BARRAS;179435.68;14
2026-02-01;20;Bruno Costa Andrade;457;PAÇOCA;279794.36;45
2026-02-01;20;Bruno Costa Andrade;456;BALA;121123.45;45
2026-02-01;20;Bruno Costa Andrade;450;PANINIS;278752.24;32
2026-02-01;20;Bruno Costa Andrade;642;QUEIJINHOS;136868.77;27
2026-02-01;20;Bruno Costa Andrade;681;LEITECONDENSADO;106573.88;22
2026-03-01;1;Ana Beatriz Costa;1;PANE;163689.75;35
2026-03-01;1;Ana Beatriz Costa;396;QUEIJO;193726.68;26
2026-03-01;1;Ana Beatriz Costa;540;IOG;93758.7;42
2026-03-01;1;Ana Beatriz Costa;449;BRINQUEDOS;76616.24;14
2026-03-01;1;Ana Beatriz Costa;406;NUMBERONE;175792.29;31
2026-03-01;1;Ana Beatriz Costa;467;BARRAS;286753.87;42
2026-03-01;1;Ana Beatriz Costa;457;PAÇOCA;289177.34;44
2026-03-01;1;Ana Beatriz Costa;456;BALA;253286.84;46
2026-03-01;1;Ana Beatriz Costa;450;PANINIS;112535.37;38
2026-03-01;1;Ana Beatriz Costa;642;QUEIJINHOS;291513.86;46
2026-03-01;1;Ana Beatriz Costa;681;LEITECONDENSADO;170907.47;25
2026-03-01;2;Carlos Eduardo Silva;1;PANE;239368.32;39
2026-03-01;2;Carlos Eduardo Silva;396;QUEIJO;220398.67;47
2026-03-01;2;Carlos Eduardo Silva;540;IOG;265505.82;40
2026-03-01;2;Carlos Eduardo Silva;449;BRINQUEDOS;79067.08;14
2026-03-01;2;Carlos Eduardo Silva;406;NUMBERONE;145668.31;24
2026-03-01;2;Carlos Eduardo Silva;467;BARRAS;219228.24;24
2026-03-01;2;Carlos Eduardo Silva;457;PAÇOCA;250040.35;36
2026-03-01;2;Carlos Eduardo Silva;456;BALA;288861.42;43
2026-03-01;2;Carlos Eduardo Silva;450;PANINIS;183912.98;26
2026-03-01;2;Carlos Eduardo Silva;642;QUEIJINHOS;112064.4;15
2026-03-01;2;Carlos Eduardo Silva;681;LEITECONDENSADO;149732.66;31
2026-03-01;3;Daniela Oliveira Santos;1;PANE;69007.21;21
2026-03-01;3;Daniela Oliveira Santos;396;QUEIJO;169138.86;32
2026-03-01;3;Daniela Oliveira Santos;540;IOG;104641.53;46
2026-03-01;3;Daniela Oliveira Santos;449;BRINQUEDOS;117268.95;22
2026-03-01;3;Daniela Oliveira Santos;406;NUMBERONE;174749.84;22
2026-03-01;3;Daniela Oliveira Santos;467;BARRAS;108715.34;25
2026-03-01;3;Daniela Oliveira Santos;457;PAÇOCA;268185.62;23
2026-03-01;3;Daniela Oliveira Santos;456;BALA;107301.88;25
2026-03-01;3;Daniela Oliveira Santos;450;PANINIS;259083.68;32
2026-03-01;3;Daniela Oliveira Santos;642;QUEIJINHOS;88998.89;16
2026-03-01;3;Daniela Oliveira Santos;681;LEITECONDENSADO;79969.62;15
2026-03-01;4;Eduardo Almeida Neto;1;PANE;218953.03;41
2026-03-01;4;Eduardo Almeida Neto;396;QUEIJO;203456.74;44
2026-03-01;4;Eduardo Almeida Neto;540;IOG;289498.27;40
2026-03-01;4;Eduardo Almeida Neto;449;BRINQUEDOS;142799.13;30
2026-03-01;4;Eduardo Almeida Neto;406;NUMBERONE;173085.09;46
2026-03-01;4;Eduardo Almeida Neto;467;BARRAS;267192.21;41
2026-03-01;4;Eduardo Almeida Neto;457;PAÇOCA;95717.97;42
2026-03-01;4;Eduardo Almeida Neto;456;BALA;120066.66;24
2026-03-01;4;Eduardo Almeida Neto;450;PANINIS;237542.35;18
2026-03-01;4;Eduardo Almeida Neto;642;QUEIJINHOS;63537.04;37
2026-03-01;4;Eduardo Almeida Neto;681;LEITECONDENSADO;169580.02;44
2026-03-01;5;Fernanda Lima Souza;1;PANE;58140.66;32
2026-03-01;5;Fernanda Lima Souza;396;QUEIJO;148429.23;21
2026-03-01;5;Fernanda Lima Souza;540;IOG;164299.01;17
2026-03-01;5;Fernanda Lima Souza;449;BRINQUEDOS;224561.14;39
2026-03-01;5;Fernanda Lima Souza;406;NUMBERONE;128912.82;10
2026-03-01;5;Fernanda Lima Souza;467;BARRAS;52954.99;23
2026-03-01;5;Fernanda Lima Souza;457;PAÇOCA;144857.0;16
2026-03-01;5;Fernanda Lima Souza;456;BALA;131359.05;49
2026-03-01;5;Fernanda Lima Souza;450;PANINIS;265460.51;21
2026-03-01;5;Fernanda Lima Souza;642;QUEIJINHOS;187140.85;25
2026-03-01;5;Fernanda Lima Souza;681;LEITECONDENSADO;117352.06;49
2026-03-01;6;Gabriel Barbosa Rocha;1;PANE;135774.12;21
2026-03-01;6;Gabriel Barbosa Rocha;396;QUEIJO;174692.5;23
2026-03-01;6;Gabriel Barbosa Rocha;540;IOG;154773.24;33
2026-03-01;6;Gabriel Barbosa Rocha;449;BRINQUEDOS;141269.5;35
2026-03-01;6;Gabriel Barbosa Rocha;406;NUMBERONE;119907.38;21
2026-03-01;6;Gabriel Barbosa Rocha;467;BARRAS;192852.43;46
2026-03-01;6;Gabriel Barbosa Rocha;457;PAÇOCA;221502.98;16
2026-03-01;6;Gabriel Barbosa Rocha;456;BALA;230203.86;25
2026-03-01;6;Gabriel Barbosa Rocha;450;PANINIS;188835.01;34
2026-03-01;6;Gabriel Barbosa Rocha;642;QUEIJINHOS;99015.8;19
2026-03-01;6;Gabriel Barbosa Rocha;681;LEITECONDENSADO;168246.76;10
2026-03-01;7;Helena Martins Dias;1;PANE;94151.82;41
2026-03-01;7;Helena Martins Dias;396;QUEIJO;83617.92;50
2026-03-01;7;Helena Martins Dias;540;IOG;179251.74;30
2026-03-01;7;Helena Martins Dias;449;BRINQUEDOS;246333.23;29
2026-03-01;7;Helena Martins Dias;406;NUMBERONE;112743.51;46
2026-03-01;7;Helena Martins Dias;467;BARRAS;61927.33;16
2026-03-01;7;Helena Martins Dias;457;PAÇOCA;222635.79;13
2026-03-01;7;Helena Martins Dias;456;BALA;103866.83;26
2026-03-01;7;Helena Martins Dias;450;PANINIS;169134.86;50
2026-03-01;7;Helena Martins Dias;642;QUEIJINHOS;74075.47;31
2026-03-01;7;Helena Martins Dias;681;LEITECONDENSADO;114942.28;33
2026-03-01;8;Igor Pereira Gomes;1;PANE;190087.51;26
2026-03-01;8;Igor Pereira Gomes;396;QUEIJO;136035.07;36
2026-03-01;8;Igor Pereira Gomes;540;IOG;80309.37;48
2026-03-01;8;Igor Pereira Gomes;449;BRINQUEDOS;99739.53;46
2026-03-01;8;Igor Pereira Gomes;406;NUMBERONE;212466.37;44
2026-03-01;8;Igor Pereira Gomes;467;BARRAS;93634.71;28
2026-03-01;8;Igor Pereira Gomes;457;PAÇOCA;138777.26;42
2026-03-01;8;Igor Pereira Gomes;456;BALA;171873.44;38
2026-03-01;8;Igor Pereira Gomes;450;PANINIS;272408.11;34
2026-03-01;8;Igor Pereira Gomes;642;QUEIJINHOS;203415.94;39
2026-03-01;8;Igor Pereira Gomes;681;LEITECONDENSADO;207928.05;19
2026-03-01;9;Julia Carvalho Ribeiro;1;PANE;267064.41;50
2026-03-01;9;Julia Carvalho Ribeiro;396;QUEIJO;251929.29;31
2026-03-01;9;Julia Carvalho Ribeiro;540;IOG;155454.12;49
2026-03-01;9;Julia Carvalho Ribeiro;449;BRINQUEDOS;192909.39;14
2026-03-01;9;Julia Carvalho Ribeiro;406;NUMBERONE;69777.98;31
2026-03-01;9;Julia Carvalho Ribeiro;467;BARRAS;107054.48;30
2026-03-01;9;Julia Carvalho Ribeiro;457;PAÇOCA;213253.27;27
2026-03-01;9;Julia Carvalho Ribeiro;456;BALA;201346.24;35
2026-03-01;9;Julia Carvalho Ribeiro;450;PANINIS;117812.03;38
2026-03-01;9;Julia Carvalho Ribeiro;642;QUEIJINHOS;245243.51;33
2026-03-01;9;Julia Carvalho Ribeiro;681;LEITECONDENSADO;236973.87;43
2026-03-01;10;Lucas Fernandes Teixeira;1;PANE;291381.51;36
2026-03-01;10;Lucas Fernandes Teixeira;396;QUEIJO;91829.53;11
2026-03-01;10;Lucas Fernandes Teixeira;540;IOG;81259.98;25
2026-03-01;10;Lucas Fernandes Teixeira;449;BRINQUEDOS;215505.64;15
2026-03-01;10;Lucas Fernandes Teixeira;406;NUMBERONE;102642.87;35
2026-03-01;10;Lucas Fernandes Teixeira;467;BARRAS;75752.33;14
2026-03-01;10;Lucas Fernandes Teixeira;457;PAÇOCA;284198.42;40
2026-03-01;10;Lucas Fernandes Teixeira;456;BALA;187108.44;11
2026-03-01;10;Lucas Fernandes Teixeira;450;PANINIS;242733.43;43
2026-03-01;10;Lucas Fernandes Teixeira;642;QUEIJINHOS;241249.09;15
2026-03-01;10;Lucas Fernandes Teixeira;681;LEITECONDENSADO;75982.1;49
2026-03-01;11;Mariana Campos Araujo;1;PANE;88818.59;34
2026-03-01;11;Mariana Campos Araujo;396;QUEIJO;127342.66;25
2026-03-01;11;Mariana Campos Araujo;540;IOG;234398.31;38
2026-03-01;11;Mariana Campos Araujo;449;BRINQUEDOS;206620.17;18
2026-03-01;11;Mariana Campos Araujo;406;NUMBERONE;181685.58;20
2026-03-01;11;Mariana Campos Araujo;467;BARRAS;57142.82;32
2026-03-01;11;Mariana Campos Araujo;457;PAÇOCA;265092.2;30
2026-03-01;11;Mariana Campos Araujo;456;BALA;266060.29;39
2026-03-01;11;Mariana Campos Araujo;450;PANINIS;293745.39;44
2026-03-01;11;Mariana Campos Araujo;642;QUEIJINHOS;283714.39;45
2026-03-01;11;Mariana Campos Araujo;681;LEITECONDENSADO;161211.23;44
2026-03-01;12;Nicolas Moreira Lopes;1;PANE;94259.16;48
2026-03-01;12;Nicolas Moreira Lopes;396;QUEIJO;164135.86;50
2026-03-01;12;Nicolas Moreira Lopes;540;IOG;269323.43;37
2026-03-01;12;Nicolas Moreira Lopes;449;BRINQUEDOS;180864.95;50
2026-03-01;12;Nicolas Moreira Lopes;406;NUMBERONE;183446.03;32
2026-03-01;12;Nicolas Moreira Lopes;467;BARRAS;170412.92;24
2026-03-01;12;Nicolas Moreira Lopes;457;PAÇOCA;251176.94;38
2026-03-01;12;Nicolas Moreira Lopes;456;BALA;126967.05;36
2026-03-01;12;Nicolas Moreira Lopes;450;PANINIS;114951.76;29
2026-03-01;12;Nicolas Moreira Lopes;642;QUEIJINHOS;52638.95;43
2026-03-01;12;Nicolas Moreira Lopes;681;LEITECONDENSADO;253844.95;18
2026-03-01;13;Patricia Azevedo Castro;1;PANE;135971.23;40
2026-03-01;13;Patricia Azevedo Castro;396;QUEIJO;183774.72;41
2026-03-01;13;Patricia Azevedo Castro;540;IOG;286739.38;40
2026-03-01;13;Patricia Azevedo Castro;449;BRINQUEDOS;124902.63;37
2026-03-01;13;Patricia Azevedo Castro;406;NUMBERONE;249491.19;48
2026-03-01;13;Patricia Azevedo Castro;467;BARRAS;107803.85;10
2026-03-01;13;Patricia Azevedo Castro;457;PAÇOCA;187053.05;22
2026-03-01;13;Patricia Azevedo Castro;456;BALA;152933.97;45
2026-03-01;13;Patricia Azevedo Castro;450;PANINIS;159276.59;25
2026-03-01;13;Patricia Azevedo Castro;642;QUEIJINHOS;90817.37;34
2026-03-01;13;Patricia Azevedo Castro;681;LEITECONDENSADO;257106.71;24
2026-03-01;14;Rafael Monteiro Cardoso;1;PANE;115745.07;37
2026-03-01;14;Rafael Monteiro Cardoso;396;QUEIJO;206330.75;43
2026-03-01;14;Rafael Monteiro Cardoso;540;IOG;241134.57;49
2026-03-01;14;Rafael Monteiro Cardoso;449;BRINQUEDOS;251893.74;27
2026-03-01;14;Rafael Monteiro Cardoso;406;NUMBERONE;121169.21;44
2026-03-01;14;Rafael Monteiro Cardoso;467;BARRAS;252202.16;36
2026-03-01;14;Rafael Monteiro Cardoso;457;PAÇOCA;97000.16;14
2026-03-01;14;Rafael Monteiro Cardoso;456;BALA;95601.79;28
2026-03-01;14;Rafael Monteiro Cardoso;450;PANINIS;77589.09;39
2026-03-01;14;Rafael Monteiro Cardoso;642;QUEIJINHOS;204432.35;27
2026-03-01;14;Rafael Monteiro Cardoso;681;LEITECONDENSADO;225118.15;41
2026-03-01;15;Sandra Vieira Nunes;1;PANE;96947.36;11
2026-03-01;15;Sandra Vieira Nunes;396;QUEIJO;88037.33;44
2026-03-01;15;Sandra Vieira Nunes;540;IOG;55532.72;16
2026-03-01;15;Sandra Vieira Nunes;449;BRINQUEDOS;120528.63;18
2026-03-01;15;Sandra Vieira Nunes;406;NUMBERONE;228798.99;10
2026-03-01;15;Sandra Vieira Nunes;467;BARRAS;108202.62;19
2026-03-01;15;Sandra Vieira Nunes;457;PAÇOCA;53681.21;23
2026-03-01;15;Sandra Vieira Nunes;456;BALA;135478.21;29
2026-03-01;15;Sandra Vieira Nunes;450;PANINIS;246431.33;41
2026-03-01;15;Sandra Vieira Nunes;642;QUEIJINHOS;299490.86;39
2026-03-01;15;Sandra Vieira Nunes;681;LEITECONDENSADO;224233.7;12
2026-03-01;16;Thiago Correia Pinto;1;PANE;132562.16;19
2026-03-01;16;Thiago Correia Pinto;396;QUEIJO;64009.59;35
2026-03-01;16;Thiago Correia Pinto;540;IOG;67846.17;40
2026-03-01;16;Thiago Correia Pinto;449;BRINQUEDOS;95400.93;26
2026-03-01;16;Thiago Correia Pinto;406;NUMBERONE;254312.68;10
2026-03-01;16;Thiago Correia Pinto;467;BARRAS;80490.39;25
2026-03-01;16;Thiago Correia Pinto;457;PAÇOCA;146199.47;38
2026-03-01;16;Thiago Correia Pinto;456;BALA;111790.55;12
2026-03-01;16;Thiago Correia Pinto;450;PANINIS;99794.97;16
2026-03-01;16;Thiago Correia Pinto;642;QUEIJINHOS;180284.78;23
2026-03-01;16;Thiago Correia Pinto;681;LEITECONDENSADO;168206.39;29
2026-03-01;17;Vanessa Barbosa Melo;1;PANE;284053.81;20
2026-03-01;17;Vanessa Barbosa Melo;396;QUEIJO;207291.06;12
2026-03-01;17;Vanessa Barbosa Melo;540;IOG;236181.14;45
2026-03-01;17;Vanessa Barbosa Melo;449;BRINQUEDOS;180231.56;26
2026-03-01;17;Vanessa Barbosa Melo;406;NUMBERONE;170307.4;29
2026-03-01;17;Vanessa Barbosa Melo;467;BARRAS;99680.91;13
2026-03-01;17;Vanessa Barbosa Melo;457;PAÇOCA;265914.42;23
2026-03-01;17;Vanessa Barbosa Melo;456;BALA;293318.52;25
2026-03-01;17;Vanessa Barbosa Melo;450;PANINIS;208227.24;30
2026-03-01;17;Vanessa Barbosa Melo;642;QUEIJINHOS;53766.93;27
2026-03-01;17;Vanessa Barbosa Melo;681;LEITECONDENSADO;196174.22;35
2026-03-01;18;William Santos Cruz;1;PANE;247285.95;10
2026-03-01;18;William Santos Cruz;396;QUEIJO;292208.73;47
2026-03-01;18;William Santos Cruz;540;IOG;245868.81;40
2026-03-01;18;William Santos Cruz;449;BRINQUEDOS;222101.63;19
2026-03-01;18;William Santos Cruz;406;NUMBERONE;142849.67;15
2026-03-01;18;William Santos Cruz;467;BARRAS;112180.56;41
2026-03-01;18;William Santos Cruz;457;PAÇOCA;72850.39;49
2026-03-01;18;William Santos Cruz;456;BALA;134605.52;50
2026-03-01;18;William Santos Cruz;450;PANINIS;65013.08;32
2026-03-01;18;William Santos Cruz;642;QUEIJINHOS;211143.72;44
2026-03-01;18;William Santos Cruz;681;LEITECONDENSADO;247866.56;18
2026-03-01;19;Yara Oliveira Campos;1;PANE;171960.72;30
2026-03-01;19;Yara Oliveira Campos;396;QUEIJO;295418.93;32
2026-03-01;19;Yara Oliveira Campos;540;IOG;251381.34;38
2026-03-01;19;Yara Oliveira Campos;449;BRINQUEDOS;233297.21;11
2026-03-01;19;Yara Oliveira Campos;406;NUMBERONE;222312.5;32
2026-03-01;19;Yara Oliveira Campos;467;BARRAS;231099.79;26
2026-03-01;19;Yara Oliveira Campos;457;PAÇOCA;274665.76;41
2026-03-01;19;Yara Oliveira Campos;456;BALA;226656.49;45
2026-03-01;19;Yara Oliveira Campos;450;PANINIS;123678.65;41
2026-03-01;19;Yara Oliveira Campos;642;QUEIJINHOS;97443.96;21
2026-03-01;19;Yara Oliveira Campos;681;LEITECONDENSADO;185905.14;30
2026-03-01;20;Bruno Costa Andrade;1;PANE;233100.6;27
2026-03-01;20;Bruno Costa Andrade;396;QUEIJO;266915.46;48
2026-03-01;20;Bruno Costa Andrade;540;IOG;278618.5;45
2026-03-01;20;Bruno Costa Andrade;449;BRINQUEDOS;90085.85;43
2026-03-01;20;Bruno Costa Andrade;406;NUMBERONE;88756.37;28
2026-03-01;20;Bruno Costa Andrade;467;BARRAS;254854.64;44
2026-03-01;20;Bruno Costa Andrade;457;PAÇOCA;141778.18;10
2026-03-01;20;Bruno Costa Andrade;456;BALA;243979.48;42
2026-03-01;20;Bruno Costa Andrade;450;PANINIS;144760.89;21
2026-03-01;20;Bruno Costa Andrade;642;QUEIJINHOS;270733.09;49
2026-03-01;20;Bruno Costa Andrade;681;LEITECONDENSADO;264207.32;49
